GameID,Team,OpposingTeam,WinLoss,GoalsScored,GoalsConceded,GameType,GameDate,Stadium,City,Country,Year
1719,Senegal,Denmark,T,1,1,Group,06/06/02, Daegu World Cup Stadium, Daegu,South Korea,2002
1720,Cameroon,Saudi Arabia,W,1,0,Group,06/06/02, Saitama Stadium, Saitama,Japan,2002
1720,Saudi Arabia,Cameroon,L,0,1,Group,06/06/02, Saitama Stadium, Saitama,Japan,2002
1721,Sweden,Nigeria,W,2,1,Group,06/07/02, Kobe Wing Stadium, Kobe,Japan,2002
1721,Nigeria,Sweden,L,1,2,Group,06/07/02, Kobe Wing Stadium, Kobe,Japan,2002
1722,Spain,Paraguay,W,3,1,Group,06/07/02, Jeonju World Cup Stadium, Jeonju,South Korea,2002
1722,Paraguay,Spain,L,1,3,Group,06/07/02, Jeonju World Cup Stadium, Jeonju,South Korea,2002
1723,Argentina,England,L,0,1,Group,06/07/02, Sapporo Dome, Sapporo,Japan,2002
1723,England,Argentina,W,1,0,Group,06/07/02, Sapporo Dome, Sapporo,Japan,2002
1724,South Africa,Slovenia,W,1,0,Group,06/08/02, Daegu World Cup Stadium, Daegu,South Korea,2002
1724,Slovenia,South Africa,L,0,1,Group,06/08/02, Daegu World Cup Stadium, Daegu,South Korea,2002
1725,Italy,Croatia,L,1,2,Group,06/08/02, Kashima Soccer Stadium, Ibaraki,Japan,2002
1725,Croatia,Italy,W,2,1,Group,06/08/02, Kashima Soccer Stadium, Ibaraki,Japan,2002
1726,Brazil,China,W,4,0,Group,06/08/02, Jeju World Cup Stadium, Jeju,South Korea,2002
1726,China,Brazil,L,0,4,Group,06/08/02, Jeju World Cup Stadium, Jeju,South Korea,2002
1727,Mexico,Ecuador,W,2,1,Group,06/09/02, Miyagi Stadium, Miyagi,Japan,2002
1727,Ecuador,Mexico,L,1,2,Group,06/09/02, Miyagi Stadium, Miyagi,Japan,2002
1728,Costa Rica,Turkey,T,1,1,Group,06/09/02, Incheon Munhak Stadium, Incheon,South Korea,2002
1728,Turkey,Costa Rica,T,1,1,Group,06/09/02, Incheon Munhak Stadium, Incheon,South Korea,2002
1729,Japan,Russia,W,1,0,Group,06/09/02, International Stadium Yokohama, Yokohama,Japan,2002
1729,Russia,Japan,L,0,1,Group,06/09/02, International Stadium Yokohama, Yokohama,Japan,2002
1730,South Korea,United States,T,1,1,Group,06/10/02, Daegu World Cup Stadium, Daegu,South Korea,2002
1730,United States,South Korea,T,1,1,Group,06/10/02, Daegu World Cup Stadium, Daegu,South Korea,2002
1731,Tunisia,Belgium,T,1,1,Group,06/10/02, ?ita Stadium, ?ita,Japan,2002
1731,Belgium,Tunisia,T,1,1,Group,06/10/02, ?ita Stadium, ?ita,Japan,2002
1732,Portugal,Poland,W,4,0,Group,06/10/02, Jeonju World Cup Stadium, Jeonju,South Korea,2002
1732,Poland,Portugal,L,0,4,Group,06/10/02, Jeonju World Cup Stadium, Jeonju,South Korea,2002
1733,Denmark,France,W,2,0,Group,06/11/02, Incheon Munhak Stadium, Incheon,South Korea,2002
1733,France,Denmark,L,0,2,Group,06/11/02, Incheon Munhak Stadium, Incheon,South Korea,2002
1734,Senegal,Uruguay,T,3,3,Group,06/11/02, Suwon World Cup Stadium, Suwon,South Korea,2002
1734,Uruguay,Senegal,T,3,3,Group,06/11/02, Suwon World Cup Stadium, Suwon,South Korea,2002
1735,Cameroon,Germany,L,0,2,Group,06/11/02, Shizuoka Stadium, Shizuoka,Japan,2002
1735,Germany,Cameroon,W,2,0,Group,06/11/02, Shizuoka Stadium, Shizuoka,Japan,2002
1736,Saudi Arabia,Ireland,L,0,3,Group,06/11/02, International Stadium Yokohama, Yokohama,Japan,2002
1736,Ireland,Saudi Arabia,W,3,0,Group,06/11/02, International Stadium Yokohama, Yokohama,Japan,2002
1737,Sweden,Argentina,T,1,1,Group,06/12/02, Miyagi Stadium, Miyagi,Japan,2002
1737,Argentina,Sweden,T,1,1,Group,06/12/02, Miyagi Stadium, Miyagi,Japan,2002
1738,Nigeria,England,T,0,0,Group,06/12/02, Nagai Stadium, Osaka,Japan,2002
1738,England,Nigeria,T,0,0,Group,06/12/02, Nagai Stadium, Osaka,Japan,2002
1739,South Africa,Spain,L,2,3,Group,06/12/02, Daejeon World Cup Stadium, Daejeon,South Korea,2002
1739,Spain,South Africa,W,3,2,Group,06/12/02, Daejeon World Cup Stadium, Daejeon,South Korea,2002
1740,Slovenia,Paraguay,L,1,3,Group,06/12/02, Jeju World Cup Stadium, Jeju,South Korea,2002
1740,Paraguay,Slovenia,W,3,1,Group,06/12/02, Jeju World Cup Stadium, Jeju,South Korea,2002
1741,Costa Rica,Brazil,L,2,5,Group,06/13/02, Suwon World Cup Stadium, Suwon,South Korea,2002
1741,Brazil,Costa Rica,W,5,2,Group,06/13/02, Suwon World Cup Stadium, Suwon,South Korea,2002
1742,Turkey,China,W,3,0,Group,06/13/02, Seoul World Cup Stadium, Seoul,South Korea,2002
1742,China,Turkey,L,0,3,Group,06/13/02, Seoul World Cup Stadium, Seoul,South Korea,2002
1743,Mexico,Italy,T,1,1,Group,06/13/02, ?ita Stadium, ?ita,Japan,2002
1743,Italy,Mexico,T,1,1,Group,06/13/02, ?ita Stadium, ?ita,Japan,2002
1744,Ecuador,Croatia,W,1,0,Group,06/13/02, International Stadium Yokohama, Yokohama,Japan,2002
1744,Croatia,Ecuador,L,0,1,Group,06/13/02, International Stadium Yokohama, Yokohama,Japan,2002
1745,Tunisia,Japan,L,0,2,Group,06/14/02, Nagai Stadium, Osaka,Japan,2002
1745,Japan,Tunisia,W,2,0,Group,06/14/02, Nagai Stadium, Osaka,Japan,2002
1746,Belgium,Russia,W,3,2,Group,06/14/02, Shizuoka Stadium, Shizuoka,Japan,2002
1746,Russia,Belgium,L,2,3,Group,06/14/02, Shizuoka Stadium, Shizuoka,Japan,2002
1747,Portugal,South Korea,L,0,1,Group,06/14/02, Incheon Munhak Stadium, Incheon,South Korea,2002
1747,South Korea,Portugal,W,1,0,Group,06/14/02, Incheon Munhak Stadium, Incheon,South Korea,2002
1748,Poland,United States,W,3,1,Group,06/14/02, Daejeon World Cup Stadium, Daejeon,South Korea,2002
1748,United States,Poland,L,1,3,Group,06/14/02, Daejeon World Cup Stadium, Daejeon,South Korea,2002
1749,Germany,Paraguay,W,1,0,Round of 16,06/15/02, Jeju World Cup Stadium, Jeju,South Korea,2002
1749,Paraguay,Germany,L,0,1,Round of 16,06/15/02, Jeju World Cup Stadium, Jeju,South Korea,2002
1750,Denmark,England,L,0,3,Round of 16,06/15/02, Niigata Stadium, Niigata,Japan,2002
1750,England,Denmark,W,3,0,Round of 16,06/15/02, Niigata Stadium, Niigata,Japan,2002
1751,Sweden,Senegal,L,1,2,Round of 16,06/16/02, ?ita Stadium, ?ita,Japan,2002
1751,Senegal,Sweden,W,2,1,Round of 16,06/16/02, ?ita Stadium, ?ita,Japan,2002
1752,Spain,Ireland,W,3,2,Round of 16,06/16/02, Suwon World Cup Stadium, Suwon,South Korea,2002
1752,Ireland,Spain,L,2,3,Round of 16,06/16/02, Suwon World Cup Stadium, Suwon,South Korea,2002
1753,Mexico,United States,L,0,2,Round of 16,06/17/02, Jeonju World Cup Stadium, Jeonju,South Korea,2002
1753,United States,Mexico,W,2,0,Round of 16,06/17/02, Jeonju World Cup Stadium, Jeonju,South Korea,2002
1754,Brazil,Belgium,W,2,0,Round of 16,06/17/02, Kobe Wing Stadium, Kobe,Japan,2002
1754,Belgium,Brazil,L,0,2,Round of 16,06/17/02, Kobe Wing Stadium, Kobe,Japan,2002
1755,Japan,Turkey,L,0,1,Round of 16,06/18/02, Miyagi Stadium, Miyagi,Japan,2002
1755,Turkey,Japan,W,1,0,Round of 16,06/18/02, Miyagi Stadium, Miyagi,Japan,2002
1756,South Korea,Italy,W,2,1,Round of 16,06/18/02, Daejeon World Cup Stadium, Daejeon,South Korea,2002
1756,Italy,South Korea,L,1,2,Round of 16,06/18/02, Daejeon World Cup Stadium, Daejeon,South Korea,2002
1757,England,Brazil,L,1,2,Quarter Final,06/21/02, Shizuoka Stadium, Shizuoka,Japan,2002
1757,Brazil,England,W,2,1,Quarter Final,06/21/02, Shizuoka Stadium, Shizuoka,Japan,2002
1758,Germany,United States,W,1,0,Quarter Final,06/21/02, Munsu Cup Stadium, Ulsan,South Korea,2002
1758,United States,Germany,L,0,1,Quarter Final,06/21/02, Munsu Cup Stadium, Ulsan,South Korea,2002
1759,Spain,South Korea,L,3,5,Quarter Final,06/22/02, Gwangju World Cup Stadium, Gwangju,South Korea,2002
1759,South Korea,Spain,W,5,3,Quarter Final,06/22/02, Gwangju World Cup Stadium, Gwangju,South Korea,2002
1760,Senegal,Turkey,L,0,1,Quarter Final,06/22/02, Nagai Stadium, Osaka,Japan,2002
1760,Turkey,Senegal,W,1,0,Quarter Final,06/22/02, Nagai Stadium, Osaka,Japan,2002
1761,Germany,South Korea,W,1,0,Semi Final,06/25/02, Seoul World Cup Stadium, Seoul,South Korea,2002
1761,South Korea,Germany,L,0,1,Semi Final,06/25/02, Seoul World Cup Stadium, Seoul,South Korea,2002
1762,Brazil,Turkey,W,1,0,Semi Final,06/26/02, Saitama Stadium, Saitama,Japan,2002
1762,Turkey,Brazil,L,0,1,Semi Final,06/26/02, Saitama Stadium, Saitama,Japan,2002
1763,South Korea,Turkey,L,2,3,Third Place,06/29/02, Daegu World Cup Stadium, Daegu,South Korea,2002
1763,Turkey,South Korea,W,3,2,Third Place,06/29/02, Daegu World Cup Stadium, Daegu,South Korea,2002
1764,Germany,Brazil,L,0,2,Final,06/30/02, International Stadium Yokohama, Yokohama,Japan,2002
1764,Brazil,Germany,W,2,0,Final,06/30/02, International Stadium Yokohama, Yokohama,Japan,2002
1801,Germany,Costa Rica,W,4,2,Group,06/09/06, Allianz Arena, München,Germany,2006
1801,Costa Rica,Germany,L,2,4,Group,06/09/06, Allianz Arena, München,Germany,2006
1802,Poland,Ecuador,L,0,2,Group,06/09/06, Veltins-Arena, Gelsenkirchen,Germany,2006
1802,Ecuador,Poland,W,2,0,Group,06/09/06, Veltins-Arena, Gelsenkirchen,Germany,2006
1803,England,Paraguay,W,1,0,Group,06/10/06, Commerzbank-Arena, Frankfurt,Germany,2006
1803,Paraguay,England,L,0,1,Group,06/10/06, Commerzbank-Arena, Frankfurt,Germany,2006
1804,Trinidad and Tobago,Sweden,T,0,0,Group,06/10/06, Signal Iduna Park, Dortmund,Germany,2006
1804,Sweden,Trinidad and Tobago,T,0,0,Group,06/10/06, Signal Iduna Park, Dortmund,Germany,2006
1805,Argentina,Côte d'Ivoire,W,2,1,Group,06/10/06, AOL Arena, Hamburg,Germany,2006
1805,Côte d'Ivoire,Argentina,L,1,2,Group,06/10/06, AOL Arena, Hamburg,Germany,2006
1806,Serbia and Montenegro,Netherlands,L,0,1,Group,06/11/06, Zentralstadion, Leipzig,Germany,2006
1806,Netherlands,Serbia and Montenegro,W,1,0,Group,06/11/06, Zentralstadion, Leipzig,Germany,2006
1807,Mexico,Iran,W,3,1,Group,06/11/06, Frankenstadion, Nürnberg,Germany,2006
1807,Iran,Mexico,L,1,3,Group,06/11/06, Frankenstadion, Nürnberg,Germany,2006
1808,Angola,Portugal,L,0,1,Group,06/11/06, RheinEnergieStadion, Köln,Germany,2006
1808,Portugal,Angola,W,1,0,Group,06/11/06, RheinEnergieStadion, Köln,Germany,2006
1809,Italy,Ghana,W,2,0,Group,06/12/06, AWD-Arena, Hannover,Germany,2006
1809,Ghana,Italy,L,0,2,Group,06/12/06, AWD-Arena, Hannover,Germany,2006
1810,United States,Czech Republic,L,0,3,Group,06/12/06, Veltins-Arena, Gelsenkirchen,Germany,2006
1810,Czech Republic,United States,W,3,0,Group,06/12/06, Veltins-Arena, Gelsenkirchen,Germany,2006
1811,Brazil,Croatia,W,1,0,Group,06/13/06, Olympiastadion, Berlin,Germany,2006
1811,Croatia,Brazil,L,0,1,Group,06/13/06, Olympiastadion, Berlin,Germany,2006
1812,Australia,Japan,W,3,1,Group,06/12/06, Fritz-Walter-Stadion, Kaiserslautern,Germany,2006
1812,Japan,Australia,L,1,3,Group,06/12/06, Fritz-Walter-Stadion, Kaiserslautern,Germany,2006
1813,France,Switzerland,T,0,0,Group,06/13/06, Gottlieb-Daimler-Stadion, Stuttgart,Germany,2006
1813,Switzerland,France,T,0,0,Group,06/13/06, Gottlieb-Daimler-Stadion, Stuttgart,Germany,2006
1814,South Korea,Togo,W,2,1,Group,06/13/06, Commerzbank-Arena, Frankfurt,Germany,2006
1814,Togo,South Korea,L,1,2,Group,06/13/06, Commerzbank-Arena, Frankfurt,Germany,2006
1815,Spain,Ukraine,W,4,0,Group,06/14/06, Zentralstadion, Leipzig,Germany,2006
1815,Ukraine,Spain,L,0,4,Group,06/14/06, Zentralstadion, Leipzig,Germany,2006
1816,Tunisia,Saudi Arabia,T,2,2,Group,06/14/06, Allianz Arena, München,Germany,2006
1816,Saudi Arabia,Tunisia,T,2,2,Group,06/14/06, Allianz Arena, München,Germany,2006
1817,Germany,Poland,W,1,0,Group,06/14/06, Signal Iduna Park, Dortmund,Germany,2006
1817,Poland,Germany,L,0,1,Group,06/14/06, Signal Iduna Park, Dortmund,Germany,2006
1818,Ecuador,Costa Rica,W,3,0,Group,06/15/06, AOL Arena, Hamburg,Germany,2006
1818,Costa Rica,Ecuador,L,0,3,Group,06/15/06, AOL Arena, Hamburg,Germany,2006
1819,England,Trinidad and Tobago,W,2,0,Group,06/15/06, Frankenstadion, Nürnberg,Germany,2006
1819,Trinidad and Tobago,England,L,0,2,Group,06/15/06, Frankenstadion, Nürnberg,Germany,2006
1820,Sweden,Paraguay,W,1,0,Group,06/15/06, Olympiastadion, Berlin,Germany,2006
1820,Paraguay,Sweden,L,0,1,Group,06/15/06, Olympiastadion, Berlin,Germany,2006
1821,Argentina,Serbia and Montenegro,W,6,0,Group,06/16/06, Veltins-Arena, Gelsenkirchen,Germany,2006
1821,Serbia and Montenegro,Argentina,L,0,6,Group,06/16/06, Veltins-Arena, Gelsenkirchen,Germany,2006
1822,Netherlands,Côte d'Ivoire,W,2,1,Group,06/16/06, Gottlieb-Daimler-Stadion, Stuttgart,Germany,2006
1822,Côte d'Ivoire,Netherlands,L,1,2,Group,06/16/06, Gottlieb-Daimler-Stadion, Stuttgart,Germany,2006
1823,Mexico,Angola,T,0,0,Group,06/16/06, AWD-Arena, Hannover,Germany,2006
1823,Angola,Mexico,T,0,0,Group,06/16/06, AWD-Arena, Hannover,Germany,2006
1824,Portugal,Iran,W,2,0,Group,06/17/06, Commerzbank-Arena, Frankfurt,Germany,2006
1824,Iran,Portugal,L,0,2,Group,06/17/06, Commerzbank-Arena, Frankfurt,Germany,2006
1825,Italy,United States,T,1,1,Group,06/17/06, Fritz-Walter-Stadion, Kaiserslautern,Germany,2006
1825,United States,Italy,T,1,1,Group,06/17/06, Fritz-Walter-Stadion, Kaiserslautern,Germany,2006
1826,Czech Republic,Ghana,L,0,2,Group,06/17/06, RheinEnergieStadion, Köln,Germany,2006
1826,Ghana,Czech Republic,W,2,0,Group,06/17/06, RheinEnergieStadion, Köln,Germany,2006
1827,Brazil,Australia,W,2,0,Group,06/18/06, Allianz Arena, München,Germany,2006
1827,Australia,Brazil,L,0,2,Group,06/18/06, Allianz Arena, München,Germany,2006
1828,Japan,Croatia,T,0,0,Group,06/18/06, Frankenstadion, Nürnberg,Germany,2006
1828,Croatia,Japan,T,0,0,Group,06/18/06, Frankenstadion, Nürnberg,Germany,2006
1829,France,South Korea,T,1,1,Group,06/18/06, Zentralstadion, Leipzig,Germany,2006
1829,South Korea,France,T,1,1,Group,06/18/06, Zentralstadion, Leipzig,Germany,2006
1830,Togo,Switzerland,L,0,2,Group,06/19/06, Signal Iduna Park, Dortmund,Germany,2006
1830,Switzerland,Togo,W,2,0,Group,06/19/06, Signal Iduna Park, Dortmund,Germany,2006
1831,Spain,Tunisia,W,3,1,Group,06/19/06, Gottlieb-Daimler-Stadion, Stuttgart,Germany,2006
1831,Tunisia,Spain,L,1,3,Group,06/19/06, Gottlieb-Daimler-Stadion, Stuttgart,Germany,2006
1832,Saudi Arabia,Ukraine,L,0,4,Group,06/19/06, AOL Arena, Hamburg,Germany,2006
1832,Ukraine,Saudi Arabia,W,4,0,Group,06/19/06, AOL Arena, Hamburg,Germany,2006
1833,Ecuador,Germany,L,0,3,Group,06/20/06, Olympiastadion, Berlin,Germany,2006
1833,Germany,Ecuador,W,3,0,Group,06/20/06, Olympiastadion, Berlin,Germany,2006
1834,Costa Rica,Poland,L,1,2,Group,06/20/06, AWD-Arena, Hannover,Germany,2006
1834,Poland,Costa Rica,W,2,1,Group,06/20/06, AWD-Arena, Hannover,Germany,2006
1835,Sweden,England,T,2,2,Group,06/20/06, RheinEnergieStadion, Köln,Germany,2006
1835,England,Sweden,T,2,2,Group,06/20/06, RheinEnergieStadion, Köln,Germany,2006
1836,Paraguay,Trinidad and Tobago,W,2,0,Group,06/20/06, Fritz-Walter-Stadion, Kaiserslautern,Germany,2006
1836,Trinidad and Tobago,Paraguay,L,0,2,Group,06/20/06, Fritz-Walter-Stadion, Kaiserslautern,Germany,2006
1837,Netherlands,Argentina,T,0,0,Group,06/21/06, Commerzbank-Arena, Frankfurt,Germany,2006
1837,Argentina,Netherlands,T,0,0,Group,06/21/06, Commerzbank-Arena, Frankfurt,Germany,2006
1838,Côte d'Ivoire,Serbia and Montenegro,W,3,2,Group,06/21/06, Allianz Arena, München,Germany,2006
1838,Serbia and Montenegro,Côte d'Ivoire,L,2,3,Group,06/21/06, Allianz Arena, München,Germany,2006
1839,Portugal,Mexico,W,2,1,Group,06/21/06, Veltins-Arena, Gelsenkirchen,Germany,2006
1839,Mexico,Portugal,L,1,2,Group,06/21/06, Veltins-Arena, Gelsenkirchen,Germany,2006
1840,Iran,Angola,T,1,1,Group,06/21/06, Zentralstadion, Leipzig,Germany,2006
1840,Angola,Iran,T,1,1,Group,06/21/06, Zentralstadion, Leipzig,Germany,2006
1841,Czech Republic,Italy,L,0,2,Group,06/22/06, AOL Arena, Hamburg,Germany,2006
1841,Italy,Czech Republic,W,2,0,Group,06/22/06, AOL Arena, Hamburg,Germany,2006
1842,Ghana,United States,W,2,1,Group,06/22/06, Frankenstadion, Nürnberg,Germany,2006
1842,United States,Ghana,L,1,2,Group,06/22/06, Frankenstadion, Nürnberg,Germany,2006
1843,Japan,Brazil,L,1,4,Group,06/22/06, Signal Iduna Park, Dortmund,Germany,2006
1843,Brazil,Japan,W,4,1,Group,06/22/06, Signal Iduna Park, Dortmund,Germany,2006
1844,Croatia,Australia,T,2,2,Group,06/22/06, Gottlieb-Daimler-Stadion, Stuttgart,Germany,2006
1844,Australia,Croatia,T,2,2,Group,06/22/06, Gottlieb-Daimler-Stadion, Stuttgart,Germany,2006
1845,Togo,France,L,0,2,Group,06/23/06, RheinEnergieStadion, Köln,Germany,2006
1845,France,Togo,W,2,0,Group,06/23/06, RheinEnergieStadion, Köln,Germany,2006
1846,Switzerland,South Korea,W,2,0,Group,06/23/06, AWD-Arena, Hannover,Germany,2006
1846,South Korea,Switzerland,L,0,2,Group,06/23/06, AWD-Arena, Hannover,Germany,2006
1847,Saudi Arabia,Spain,L,0,1,Group,06/23/06, Fritz-Walter-Stadion, Kaiserslautern,Germany,2006
1847,Spain,Saudi Arabia,W,1,0,Group,06/23/06, Fritz-Walter-Stadion, Kaiserslautern,Germany,2006
1848,Ukraine,Tunisia,W,1,0,Group,06/23/06, Olympiastadion, Berlin,Germany,2006
1848,Tunisia,Ukraine,L,0,1,Group,06/23/06, Olympiastadion, Berlin,Germany,2006
1849,Germany,Sweden,W,2,0,Round of 16,06/24/06, Allianz Arena, München,Germany,2006
1849,Sweden,Germany,L,0,2,Round of 16,06/24/06, Allianz Arena, München,Germany,2006
1850,Argentina,Mexico,W,2,1,Round of 16,06/24/06, Zentralstadion, Leipzig,Germany,2006
1850,Mexico,Argentina,L,1,2,Round of 16,06/24/06, Zentralstadion, Leipzig,Germany,2006
1851,England,Ecuador,W,1,0,Round of 16,06/25/06, Gottlieb-Daimler-Stadion, Stuttgart,Germany,2006
1851,Ecuador,England,L,0,1,Round of 16,06/25/06, Gottlieb-Daimler-Stadion, Stuttgart,Germany,2006
1852,Portugal,Netherlands,W,1,0,Round of 16,06/25/06, Frankenstadion, Nürnberg,Germany,2006
1852,Netherlands,Portugal,L,0,1,Round of 16,06/25/06, Frankenstadion, Nürnberg,Germany,2006
1853,Italy,Australia,W,1,0,Round of 16,06/26/06, Fritz-Walter-Stadion, Kaiserslautern,Germany,2006
1853,Australia,Italy,L,0,1,Round of 16,06/26/06, Fritz-Walter-Stadion, Kaiserslautern,Germany,2006
1854,Switzerland,Ukraine,L,0,3,Round of 16,06/26/06, RheinEnergieStadion, Köln,Germany,2006
1854,Ukraine,Switzerland,W,3,0,Round of 16,06/26/06, RheinEnergieStadion, Köln,Germany,2006
1855,Brazil,Ghana,W,3,0,Round of 16,06/27/06, Signal Iduna Park, Dortmund,Germany,2006
1855,Ghana,Brazil,L,0,3,Round of 16,06/27/06, Signal Iduna Park, Dortmund,Germany,2006
1856,Spain,France,L,1,3,Round of 16,06/27/06, AWD-Arena, Hannover,Germany,2006
1856,France,Spain,W,3,1,Round of 16,06/27/06, AWD-Arena, Hannover,Germany,2006
1857,Germany,Argentina,W,4,2,Quarter Final,06/30/06, Olympiastadion, Berlin,Germany,2006
1857,Argentina,Germany,L,2,4,Quarter Final,06/30/06, Olympiastadion, Berlin,Germany,2006
1858,Italy,Ukraine,W,3,0,Quarter Final,06/30/06, AOL Arena, Hamburg,Germany,2006
1858,Ukraine,Italy,L,0,3,Quarter Final,06/30/06, AOL Arena, Hamburg,Germany,2006
1859,England,Portugal,L,1,3,Quarter Final,07/01/06, Veltins-Arena, Gelsenkirchen,Germany,2006
1859,Portugal,England,W,3,1,Quarter Final,07/01/06, Veltins-Arena, Gelsenkirchen,Germany,2006
1860,Brazil,France,L,0,1,Quarter Final,07/01/06, Commerzbank-Arena, Frankfurt,Germany,2006
1860,France,Brazil,W,1,0,Quarter Final,07/01/06, Commerzbank-Arena, Frankfurt,Germany,2006
1861,Germany,Italy,L,0,2,Semi Final,07/04/06, Signal Iduna Park, Dortmund,Germany,2006
1861,Italy,Germany,W,2,0,Semi Final,07/04/06, Signal Iduna Park, Dortmund,Germany,2006
1862,Portugal,France,L,0,1,Semi Final,07/05/06, Allianz Arena, München,Germany,2006
1862,France,Portugal,W,1,0,Semi Final,07/05/06, Allianz Arena, München,Germany,2006
1863,Germany,Portugal,W,3,1,Third Place,07/08/06, Gottlieb-Daimler-Stadion, Stuttgart,Germany,2006
1863,Portugal,Germany,L,1,3,Third Place,07/08/06, Gottlieb-Daimler-Stadion, Stuttgart,Germany,2006
1864,Italy,France,W,5,3,Final,07/09/06, Olympiastadion, Berlin,Germany,2006
1864,France,Italy,L,3,5,Final,07/09/06, Olympiastadion, Berlin,Germany,2006
1901,South Africa,Mexico,T,1,1,Group,06/11/10, Soccer City, Johannesburg,South Africa,2010
1901,Mexico,South Africa,T,1,1,Group,06/11/10, Soccer City, Johannesburg,South Africa,2010
1902,Uruguay,France,T,0,0,Group,06/11/10, Cape Town Stadium, Cape Town,South Africa,2010
1902,France,Uruguay,T,0,0,Group,06/11/10, Cape Town Stadium, Cape Town,South Africa,2010
1903,Argentina,Nigeria,W,1,0,Group,06/12/10, Ellis Park Stadium, Johannesburg,South Africa,2010
1903,Nigeria,Argentina,L,0,1,Group,06/12/10, Ellis Park Stadium, Johannesburg,South Africa,2010
1904,South Korea,Greece,W,2,0,Group,06/12/10, Nelson Mandela Bay Stadium, Port Elizabeth,South Africa,2010
1904,Greece,South Korea,L,0,2,Group,06/12/10, Nelson Mandela Bay Stadium, Port Elizabeth,South Africa,2010
1905,England,United States,T,1,1,Group,06/12/10, Royal Bafokeng Stadium, Rustenburg,South Africa,2010
1905,United States,England,T,1,1,Group,06/12/10, Royal Bafokeng Stadium, Rustenburg,South Africa,2010
1906,Algeria,Slovenia,L,0,1,Group,06/13/10, Peter Mokaba Stadium, Polokwane,South Africa,2010
1906,Slovenia,Algeria,W,1,0,Group,06/13/10, Peter Mokaba Stadium, Polokwane,South Africa,2010
1907,Germany,Australia,W,4,0,Group,06/13/10, Moses Mabhida Stadium, Durban,South Africa,2010
1907,Australia,Germany,L,0,4,Group,06/13/10, Moses Mabhida Stadium, Durban,South Africa,2010
1908,Serbia,Ghana,L,0,1,Group,06/13/10, Loftus Versfeld Stadium, Pretoria,South Africa,2010
1908,Ghana,Serbia,W,1,0,Group,06/13/10, Loftus Versfeld Stadium, Pretoria,South Africa,2010
1909,Netherlands,Denmark,W,2,0,Group,06/14/10, Soccer City, Johannesburg,South Africa,2010
1909,Denmark,Netherlands,L,0,2,Group,06/14/10, Soccer City, Johannesburg,South Africa,2010
1910,Japan,Cameroon,W,1,0,Group,06/14/10, Free State Stadium, Bloemfontein,South Africa,2010
1910,Cameroon,Japan,L,0,1,Group,06/14/10, Free State Stadium, Bloemfontein,South Africa,2010
1911,Italy,Paraguay,T,1,1,Group,06/14/10, Cape Town Stadium, Cape Town,South Africa,2010
1911,Paraguay,Italy,T,1,1,Group,06/14/10, Cape Town Stadium, Cape Town,South Africa,2010
1912,New Zealand,Slovakia,T,1,1,Group,06/15/10, Royal Bafokeng Stadium, Rustenburg,South Africa,2010
1912,Slovakia,New Zealand,T,1,1,Group,06/15/10, Royal Bafokeng Stadium, Rustenburg,South Africa,2010
1913,Côte d'Ivoire,Portugal,T,0,0,Group,06/15/10, Nelson Mandela Bay Stadium, Port Elizabeth,South Africa,2010
1913,Portugal,Côte d'Ivoire,T,0,0,Group,06/15/10, Nelson Mandela Bay Stadium, Port Elizabeth,South Africa,2010
1914,Brazil,North Korea,W,2,1,Group,06/15/10, Ellis Park Stadium, Johannesburg,South Africa,2010
1914,North Korea,Brazil,L,1,2,Group,06/15/10, Ellis Park Stadium, Johannesburg,South Africa,2010
1915,Honduras,Chile,L,0,1,Group,06/16/10, Mbombela Stadium, Nelspruit,South Africa,2010
1915,Chile,Honduras,W,1,0,Group,06/16/10, Mbombela Stadium, Nelspruit,South Africa,2010
1916,Spain,Switzerland,L,0,1,Group,06/16/10, Moses Mabhida Stadium, Durban,South Africa,2010
1916,Switzerland,Spain,W,1,0,Group,06/16/10, Moses Mabhida Stadium, Durban,South Africa,2010
1917,South Africa,Uruguay,L,0,3,Group,06/16/10, Loftus Versfeld Stadium, Pretoria,South Africa,2010
1917,Uruguay,South Africa,W,3,0,Group,06/16/10, Loftus Versfeld Stadium, Pretoria,South Africa,2010
1918,France,Mexico,L,0,2,Group,06/17/10, Peter Mokaba Stadium, Polokwane,South Africa,2010
1918,Mexico,France,W,2,0,Group,06/17/10, Peter Mokaba Stadium, Polokwane,South Africa,2010
1919,Greece,Nigeria,W,2,1,Group,06/17/10, Free State Stadium, Bloemfontein,South Africa,2010
1919,Nigeria,Greece,L,1,2,Group,06/17/10, Free State Stadium, Bloemfontein,South Africa,2010
1920,Argentina,South Korea,W,4,1,Group,06/17/10, Soccer City, Johannesburg,South Africa,2010
1920,South Korea,Argentina,L,1,4,Group,06/17/10, Soccer City, Johannesburg,South Africa,2010
1921,Germany,Serbia,L,0,1,Group,06/18/10, Nelson Mandela Bay Stadium, Port Elizabeth,South Africa,2010
1921,Serbia,Germany,W,1,0,Group,06/18/10, Nelson Mandela Bay Stadium, Port Elizabeth,South Africa,2010
1922,Slovenia,United States,T,2,2,Group,06/18/10, Ellis Park Stadium, Johannesburg,South Africa,2010
1922,United States,Slovenia,T,2,2,Group,06/18/10, Ellis Park Stadium, Johannesburg,South Africa,2010
